name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
PMS,G5,1,9/29/22,6967.666666666667,7.038288288,64.0,2.0,6903.381944444444,7340.21534034034,6656.7916041041035,1.0656222129030712,0.9384188766821059,26.02849340472808,267.4563189698349,18.468780584939253,0.04026768577351633,0.03546093164408201
PMS,G6,1,9/29/22,7058.0,7.038288288,64.0,3.0,6993.715277777777,7347.722847847847,6739.61742992993,1.0525263598046322,0.9500949697693253,53.825171951296504,267.37639594538484,50.848644449758574,0.040452564202321725,0.03651573892176017
PMS,H4,1,9/29/22,7119.666666666667,3.519144144,128.0,1.0,7055.381944444444,7224.599724724725,6924.407219719719,1.024437872428758,0.9761450907990934,84.65507940413255,267.36728927477975,84.69812255791511,0.04058958982661327,0.03867616564473776
PMS,H5,1,9/29/22,6901.333333333333,3.519144144,128.0,2.0,6837.04861111111,7217.993118118119,6712.680492992993,1.0567499834685494,0.946297625402103,72.01723730413404,267.36728927477975,71.4400579139287,0.04138220175612783,0.03705690075073463
PMS,H6,1,9/29/22,7150.333333333333,3.519144144,128.0,3.0,7086.04861111111,7217.092217217218,6962.581393893893,1.0188211237603673,0.9815265670082494,90.82666166341217,267.3885376903976,94.11814261337153,0.04079053205815563,0.03929737022894548
PYO,A1,1,9/29/22,2495.3333333333335,452.7027027,1.0,1.0,2431.0486111111113,7597.272397397396,1927.4012137137136,3.680409117483129,0.2717089236763592,6.440688543934477,267.47958321001585,10.730253081915539,0.14020504256319555,0.010350740907547656
PYO,A2,1,9/29/22,2488.6666666666665,452.7027027,1.0,2.0,2424.381944444445,7583.758883883883,1934.2480605605606,3.6673812137333672,0.2726741349536465,17.1021188429963,267.4188896410911,15.058769105251912,0.14112717872948732,0.01049297281515425
PYO,A3,1,9/29/22,2413.3333333333335,452.7027027,1.0,3.0,2349.0486111111113,7590.966091091091,1851.70752002002,3.830856073816294,0.26103825900298083,22.393804252961736,267.6342895116295,20.67107130175449,0.15057020453646944,0.010260000191228153
PYO,B1,1,9/29/22,3239.3333333333335,226.3513514,2.0,1.0,3175.0486111111113,7423.698823823824,2844.974787287287,2.493387650286998,0.4010607816577966,30.43817453330555,267.3642536489821,28.25269519948797,0.0971734216630232,0.015630320637887527
PYO,B2,1,9/29/22,3763.6666666666665,226.3513514,2.0,2.0,3699.381944444445,7528.203328328328,3264.8036161161162,2.1727570274008503,0.4602447431484067,36.03446223991648,267.4113019763896,31.74409226577508,0.08456384196774323,0.01791275473293227
PYO,B3,1,9/29/22,3571.6666666666665,226.3513514,2.0,3.0,3507.381944444445,7515.590715715715,3085.416228728729,2.2990820278801594,0.4349562076834805,26.00927659355343,267.6312569143003,13.778938024569364,0.08724935504173226,0.016506435234401977
PYO,C1,1,9/29/22,3750.0,113.1756757,4.0,1.0,3685.715277777778,7327.602727727728,3451.7375500500507,2.0550881685362032,0.4865971277097465,45.70721098017943,267.38651410451655,42.470179883305846,0.08147123876898796,0.019290496331445407
PYO,C2,1,9/29/22,5167.666666666667,113.1756757,4.0,2.0,5103.381944444444,7390.665790790791,4806.341153653653,1.475888783842906,0.6775578288468382,19.454625900283066,267.36526552807754,18.59168530693852,0.05591251997520845,0.025668577506982454
PYO,C3,1,9/29/22,4451.0,113.1756757,4.0,3.0,4386.715277777777,7372.347472472473,4107.9928053053045,1.7267861304038492,0.5791105119463327,11.71106893441566,267.41585460104557,6.6996286345248155,0.06513651450611228,0.021844766759397366
PYO,D1,1,9/29/22,3845.0,56.58783784,8.0,1.0,3780.715277777778,7228.203328328328,3646.1369494494497,1.9455179820031459,0.514001931233953,22.36401429946412,267.4052316896116,17.69221516991689,0.0739239795765988,0.019530566470400086
PYO,D2,1,9/29/22,5649.333333333333,56.58783784,8.0,2.0,5585.04861111111,7240.815940940941,5437.85767017017,1.304488905421832,0.7665837523368053,25.465318944006274,267.35666443369433,25.81873591637295,0.04954955352025594,0.029117827301021252
PYO,D3,1,9/29/22,5443.666666666667,56.58783784,8.0,3.0,5379.381944444444,7252.827952952953,5220.178991491492,1.3588853967578673,0.735897230469822,7.904585309803946,267.3546406065672,6.8184989581314825,0.05124166234056299,0.027749652392363724
PYO,E1,1,9/29/22,5109.333333333333,28.29391892,16.0,1.0,5045.04861111111,7175.650775775775,4963.022835335335,1.4292952572161008,0.6996455035803746,9.406512048574015,267.36121798871795,7.084005417860601,0.053902996648386645,0.026385723344529186
PYO,E2,1,9/29/22,5899.333333333333,28.29391892,16.0,2.0,5835.04861111111,7181.056181181181,5747.61742992993,1.2341853100836044,0.8102510958684636,24.90948552098105,267.37032486611196,26.92379440564788,0.04686939979696484,0.030770081476350897
PYO,E3,1,9/29/22,5851.666666666667,28.29391892,16.0,3.0,5787.381944444444,7182.257382382381,5698.749562062061,1.2447686852610542,0.8033621120459654,36.72168935275143,267.36121798871795,38.241801539840644,0.04764820759497338,0.030751709246826495
PYO,F1,1,9/29/22,5756.666666666667,14.14695946,32.0,1.0,5692.381944444444,7146.821946946948,5639.1849974974975,1.2579167030604492,0.7949651972718459,40.576871108058256,267.38702000242256,44.516743747551985,0.04843469858605478,0.030609260233676317
