,time_s,well,pt_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
170,280.056,D7,7184,79391.89189,8,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7119.715277777777,7087.062187187187,7126.27809059059,0.9954179320291044,1.0046031599627256,4.018598709330847,267.3546406065672,0.3982395117354893,0.03751332990551696,0.0378594844951062
171,420.075,D7,7167,79391.89189,8,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7102.715277777777,7084.359484484485,7111.980793293293,0.9974190322180563,1.0025876464139694,4.018598709330847,267.3546406065672,0.3982395117354893,0.037588743553102225,0.03778352799901665
173,140.031,D8,7279,79391.89189,8,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7214.715277777777,7089.76488988989,7218.575387887888,0.9826904366618456,1.0176144619835257,4.018598709330847,267.3546406065672,0.3982395117354893,0.037033680356286756,0.038349827478783925
174,280.056,D8,7170,79391.89189,8,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7105.715277777777,7084.359484484485,7114.980793293293,0.9969984749202102,1.0030105613552016,4.018598709330847,267.3546406065672,0.3982395117354893,0.03757289439163066,0.037799465940512283
175,420.075,D8,7093,79391.89189,8,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7028.715277777777,7087.062187187187,7035.27809059059,1.0082934759163886,0.9917747400786749,4.018598709330847,267.3546406065672,0.3982395117354893,0.03799855886591923,0.03737603360803291
177,140.031,D9,7419,79391.89189,8,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7354.715277777777,7088.863988988989,7359.476288788788,0.963876330548985,1.0374774940582268,4.018598709330847,267.3546406065672,0.3982395117354893,0.03632465031332537,0.03909838428976232
178,280.056,D9,7303,79391.89189,8,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7238.715277777777,7090.665790790791,7241.674486986986,0.979555904196878,1.0208707800295316,4.018598709330847,267.3546406065672,0.3982395117354893,0.03691555208656669,0.03847254484646518
179,420.075,D9,7202,79391.89189,8,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7137.715277777777,7090.665790790791,7140.674486986986,0.9934110584269416,1.006632643674706,4.018598709330847,267.3546406065672,0.3982395117354893,0.03743769868154959,0.03793596747008315
181,140.031,D10,7424,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7359.715277777777,7091.566691691692,7361.773586086086,0.9635755456276335,1.0378013478420534,4.018598709330847,267.3546406065672,0.3982395117354893,0.036313314907260086,0.03911058902062561
182,280.056,D10,7203,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7138.715277777777,7092.467592592592,7139.872685185185,0.9935226176677987,1.0065196123540765,4.018598709330847,267.3546406065672,0.3982395117354893,0.03744190291338008,0.037931707779978535
183,420.075,D10,7175,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7110.715277777777,7091.566691691692,7112.773586086086,0.997307859465182,1.0026994077197604,4.018598709330847,267.3546406065672,0.3982395117354893,0.037584553886385284,0.03778773982739844
185,140.031,D11,7523,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7458.715277777777,7091.566691691692,7460.773586086086,0.9507894748648054,1.051757540902724,4.018598709330847,267.3546406065672,0.3982395117354893,0.03583145797983393,0.0396365411356579
186,280.056,D11,7434,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7369.715277777777,7093.368493493494,7369.971784284284,0.962503684902354,1.038957061345121,4.018598709330847,267.3546406065672,0.3982395117354893,0.03627292067320607,0.03915414315828007
187,420.075,D11,7360,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7295.715277777777,7094.269394394394,7295.070883383383,0.9723860279627667,1.0283981579775339,4.018598709330847,267.3546406065672,0.3982395117354893,0.03664534750113331,0.038756221073607544
189,140.031,D12,7162,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7097.715277777777,7092.467592592592,7098.872685185185,0.9992607720383355,1.0007397748238998,4.018598709330847,267.3546406065672,0.3982395117354893,0.03765815153191765,0.03771388924580918
190,280.056,D12,7041,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6976.715277777777,7093.368493493494,6976.971784284284,1.016719748814017,0.9835552040436707,4.018598709330847,267.3546406065672,0.3982395117354893,0.038316112203150766,0.03706627278568171
191,420.075,D12,6971,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6906.715277777777,7095.170295295296,6905.169982482482,1.0272918723211164,0.9734331857805398,4.018598709330847,267.3546406065672,0.3982395117354893,0.038714534300097525,0.036684815168063364
193,140.031,E1,7482,28.15315315,16,25 mM HEPES pH 7,PCA,1,2,9/29/22,7417.715277777777,7084.359484484485,7426.980793293293,0.9551155708394561,1.046993715243376,4.018598709330847,267.3546406065672,0.3982395117354893,0.03599449158856435,0.03945701193362913
194,280.056,E1,7362,28.15315315,16,25 mM HEPES pH 7,PCA,1,2,9/29/22,7297.715277777777,7084.359484484485,7306.980793293293,0.9708011011211195,1.0300771175940782,4.018598709330847,267.3546406065672,0.3982395117354893,0.036585617810683,0.03881949422626903
195,420.075,E1,7295,28.15315315,16,25 mM HEPES pH 7,PCA,1,2,9/29/22,7230.715277777777,7085.260385385385,7239.079892392392,0.9799069916958297,1.0205050157560334,4.018598709330847,267.3546406065672,0.3982395117354893,0.036928783201209195,0.03845876068031888
197,140.031,E2,7103,28.15315315,16,25 mM HEPES pH 7,PCA,2,2,9/29/22,7038.715277777777,7086.161286286287,7046.178991491491,1.0067335797977601,0.9933114580333032,4.018598709330847,267.3546406065672,0.3982395117354893,0.03793977247155691,0.0374339462469749
198,280.056,E2,6962,28.15315315,16,25 mM HEPES pH 7,PCA,2,2,9/29/22,6897.715277777777,7088.863988988989,6902.476288788788,1.0276927733198709,0.9730534513438176,4.018598709330847,267.3546406065672,0.3982395117354893,0.03872964269553561,0.03667050452487124
199,420.075,E2,6939,28.15315315,16,25 mM HEPES pH 7,PCA,2,2,9/29/22,6874.715277777777,7089.76488988989,6878.575387887888,1.0312636847000007,0.969684101977182,4.018598709330847,267.3546406065672,0.3982395117354893,0.03886421642348037,0.03654352748066799
201,140.031,E3,6979,28.15315315,16,25 mM HEPES pH 7,PCA,3,2,9/29/22,6914.715277777777,7087.963088088088,6920.37718968969,1.0250344461814052,0.9755769708279884,4.018598709330847,267.3546406065672,0.3982395117354893,0.03862946071188711,0.03676560568907179
202,280.056,E3,6891,28.15315315,16,25 mM HEPES pH 7,PCA,3,2,9/29/22,6826.715277777777,7086.161286286287,6834.178991491491,1.0379630104554647,0.9634254688528772,4.018598709330847,267.3546406065672,0.3982395117354893,0.03911668790133977,0.03630766511109396
203,420.075,E3,6845,28.15315315,16,25 mM HEPES pH 7,PCA,3,2,9/29/22,6780.715277777777,7087.963088088088,6786.37718968969,1.0452742017901837,0.9566867701196059,4.018598709330847,267.3546406065672,0.3982395117354893,0.03939221822154495,0.03605371102976975
205,140.031,E4,7270,28.15315315,16,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7205.715277777777,7207.782907907908,7091.557369869869,1.0002915622087352,0.9997085227750084,4.018598709330847,267.3546406065672,0.3982395117354893,0.03769699798688697,0.03767502555685772
206,280.056,E4,7158,28.15315315,16,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7093.715277777777,7208.683808808809,6978.6564689689685,1.016474307274222,0.9837926968184769,4.018598709330847,267.3546406065672,0.3982395117354893,0.038306862469234496,0.037075222920608324
207,420.075,E4,7107,28.15315315,16,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7042.715277777777,7210.485610610611,6925.854667167167,1.0242237732229884,0.9763491398498182,4.018598709330847,267.3546406065672,0.3982395117354893,0.03859890960968177,0.036794705592474934
209,140.031,E5,7337,28.15315315,16,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7272.715277777777,7215.891016016016,7150.449261761762,0.9920530501397109,1.0080106097745174,4.018598709330847,267.3546406065672,0.3982395117354893,0.03738652065635293,0.03798789740009427
210,280.056,E5,7222,28.15315315,16,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7157.715277777777,7215.891016016016,7035.449261761762,1.0082689443237731,0.9917988703606071,4.018598709330847,267.3546406065672,0.3982395117354893,0.037997634365968216,0.037376942980047796
211,420.075,E5,7175,28.15315315,16,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7110.715277777777,7212.287412412413,6992.052865365365,1.014526797292647,0.9856812088833797,4.018598709330847,267.3546406065672,0.3982395117354893,0.03823346841780247,0.037146393245040404
213,140.031,E6,7089,28.15315315,16,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7024.715277777777,7205.981106106106,6912.359171671671,1.026223438890617,0.9744466576216915,4.018598709330847,267.3546406065672,0.3982395117354893,0.03867426921037134,0.03672300879109497
214,280.056,E6,6963,28.15315315,16,25 mM HEPES pH 7,TOXO,3,2,9/29/22,6898.715277777777,7203.278403403403,6789.061874374374,1.044860855779679,0.9570652345414896,4.018598709330847,267.3546406065672,0.3982395117354893,0.03937664082025115,0.0360679738107025
215,420.075,E6,6922,28.15315315,16,25 mM HEPES pH 7,TOXO,3,2,9/29/22,6857.715277777777,7206.882007007007,6744.4582707707705,1.0517709080864883,0.9507773910758985,4.018598709330847,267.3546406065672,0.3982395117354893,0.03963705378528922,0.035831010629943566
217,140.031,E7,7277,39695.94595,16,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7212.715277777777,7085.260385385385,7221.079892392392,0.9823496077745006,1.0179675261086387,4.018598709330847,267.3546406065672,0.3982395117354893,0.0370208358483577,0.038363133027969364
218,280.056,E7,7148,39695.94595,16,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7083.715277777777,7089.76488988989,7087.575387887888,1.0008535517128256,0.9991471762163756,4.018598709330847,267.3546406065672,0.3982395117354893,0.03771817717612116,0.037653870691726966
219,420.075,E7,7106,39695.94595,16,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7041.715277777777,7088.863988988989,7046.476288788788,1.0066911047847031,0.993353368522975,4.018598709330847,267.3546406065672,0.3982395117354893,0.03793817175415984,0.037435525682585236
221,140.031,E8,7359,39695.94595,16,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7294.715277777777,7087.062187187187,7301.27809059059,0.9715593505665535,1.029273198201285,4.018598709330847,267.3546406065672,0.3982395117354893,0.036614193264987084,0.03878919777719914
222,280.056,E8,7215,39695.94595,16,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7150.715277777777,7086.161286286287,7158.178991491491,0.99098178579102,1.0091002825059812,4.018598709330847,267.3546406065672,0.3982395117354893,0.0373461488899173,0.03802896272734651
223,420.075,E8,7146,39695.94595,16,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7081.715277777777,7088.863988988989,7086.476288788788,1.0010087822099287,0.9989922344060742,4.018598709330847,267.3546406065672,0.3982395117354893,0.037724027207228485,0.037648031566062036
225,140.031,E9,7614,39695.94595,16,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7549.715277777777,7087.963088088088,7555.37718968969,0.9388842968263965,1.0650939667221893,4.018598709330847,267.3546406065672,0.3982395117354893,0.035382798484041564,0.04013913675890139
226,280.056,E9,7467,39695.94595,16,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7402.715277777777,7091.566691691692,7404.773586086086,0.957980000000169,1.043863128666385,4.018598709330847,267.3546406065672,0.3982395117354893,0.03610244070398636,0.039339032866812666
227,420.075,E9,7352,39695.94595,16,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7287.715277777777,7090.665790790791,7290.674486986986,0.9729723926999214,1.0277783907363283,4.018598709330847,267.3546406065672,0.3982395117354893,0.03666744529364144,0.038732864569502805
229,140.031,E10,7265,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7200.715277777777,7095.170295295296,7199.169982482482,0.9853392845648455,1.0148788500213195,4.018598709330847,267.3546406065672,0.3982395117354893,0.03713350507622466,0.0382467334037767
230,280.056,E10,7159,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7094.715277777777,7094.269394394394,7094.070883383383,0.9999371470357834,1.00006285691496,4.018598709330847,267.3546406065672,0.3982395117354893,0.03768364146343257,0.03768837896721403
231,420.075,E10,7114,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7049.715277777777,7093.368493493494,7049.971784284284,1.0061919702732751,0.9938461342803269,4.018598709330847,267.3546406065672,0.3982395117354893,0.037919361323345016,0.0374540960164392
233,140.031,E11,7653,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7588.715277777777,7092.467592592592,7589.872685185185,0.9346171265621068,1.069956853538943,4.018598709330847,267.3546406065672,0.3982395117354893,0.035221985570867906,0.040322399179034935
234,280.056,E11,7567,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7502.715277777777,7092.467592592592,7503.872685185185,0.9453285386897444,1.0578332918902797,4.018598709330847,267.3546406065672,0.3982395117354893,0.03562565669634034,0.039865511466602596
235,420.075,E11,7478,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7413.715277777777,7094.269394394394,7413.070883383383,0.9569077527506946,1.0450328123326766,4.018598709330847,267.3546406065672,0.3982395117354893,0.03606203190479433,0.0393831134835798
237,140.031,E12,7422,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7357.715277777777,7092.467592592592,7358.872685185185,0.9639553914665245,1.037392403064045,4.018598709330847,267.3546406065672,0.3982395117354893,0.036327629809775094,0.0390951775565564
238,280.056,E12,7343,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7278.715277777777,7097.872997997998,7274.467279779779,0.9751401342772616,1.0254936340418022,4.018598709330847,267.3546406065672,0.3982395117354893,0.03674913899208462,0.038646761391716945
239,420.075,E12,7200,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7135.715277777777,7096.071196196196,7133.269081581581,0.9944423684108673,1.0055886914774295,4.018598709330847,267.3546406065672,0.3982395117354893,0.03747656472475138,0.03789662516376358
241,140.031,F1,7707,14.07657658,32,25 mM HEPES pH 7,PCA,1,2,9/29/22,7642.715277777777,7087.062187187187,7649.27809059059,0.9273587541190192,1.0783313313842486,4.018598709330847,267.3546406065672,0.3982395117354893,0.034948445987638445,0.04063799918237894
242,280.056,F1,7560,14.07657658,32,25 mM HEPES pH 7,PCA,1,2,9/29/22,7495.715277777777,7087.062187187187,7502.27809059059,0.9455294664292536,1.0576084992638588,4.018598709330847,267.3546406065672,0.3982395117354893,0.03563322887529813,0.03985703994720443
243,420.075,F1,7527,14.07657658,32,25 mM HEPES pH 7,PCA,1,2,9/29/22,7462.715277777777,7087.062187187187,7469.27809059059,0.949706907945519,1.0529564349103018,4.018598709330847,267.3546406065672,0.3982395117354893,0.035790660274569674,0.039681722571990125
245,140.031,F2,7099,14.07657658,32,25 mM HEPES pH 7,PCA,2,2,9/29/22,7034.715277777777,7086.161286286287,7042.178991491491,1.007305410522889,0.9927475714449933,4.018598709330847,267.3546406065672,0.3982395117354893,0.0379613225388999,0.03741269565877769
246,280.056,F2,6989,14.07657658,32,25 mM HEPES pH 7,PCA,2,2,9/29/22,6924.715277777777,7087.963088088088,6930.37718968969,1.0235554004987166,0.9769866872987633,4.018598709330847,267.3546406065672,0.3982395117354893,0.03857372124846222,0.036818732157496224
247,420.075,F2,6971,14.07657658,32,25 mM HEPES pH 7,PCA,2,2,9/29/22,6906.715277777777,7089.76488988989,6910.575387887888,1.026488331555277,0.9741951946836614,4.018598709330847,267.3546406065672,0.3982395117354893,0.03868425198194754,0.0367135321778529
249,140.031,F3,7076,14.07657658,32,25 mM HEPES pH 7,PCA,3,2,9/29/22,7011.715277777777,7087.963088088088,7017.37718968969,1.0108655710316297,0.9892512205945042,4.018598709330847,267.3546406065672,0.3982395117354893,0.03809549108985001,0.03728093244022651
250,280.056,F3,7015,14.07657658,32,25 mM HEPES pH 7,PCA,3,2,9/29/22,6950.715277777777,7087.963088088088,6956.37718968969,1.0197297826969087,0.9806519501227778,4.018598709330847,267.3546406065672,0.3982395117354893,0.038429548636225684,0.03695686097623193
251,420.075,F3,6983,14.07657658,32,25 mM HEPES pH 7,PCA,3,2,9/29/22,6918.715277777777,7087.963088088088,6924.37718968969,1.0244423152687752,0.9761408574162984,4.018598709330847,267.3546406065672,0.3982395117354893,0.03860714560706418,0.03678685627642013
253,140.031,F4,6970,14.07657658,32,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6905.715277777777,7146.521646646646,6852.818631131131,1.035139755162194,0.966053129553808,4.018598709330847,267.3546406065672,0.3982395117354893,0.03901029041123387,0.03640669093099457
254,280.056,F4,6840,14.07657658,32,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6775.715277777777,7149.22434934935,6720.115928428428,1.0555807482414847,0.9473458109821745,4.018598709330847,267.3546406065672,0.3982395117354893,0.03978063183133461,0.03570168837052111
255,420.075,F4,6788,14.07657658,32,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6723.715277777777,7147.422547547548,6669.91773023023,1.063525111838995,0.9402692883018526,4.018598709330847,267.3546406065672,0.3982395117354893,0.04008002398511834,0.03543500309310385
257,140.031,F5,7197,14.07657658,32,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7132.715277777777,7152.827952952953,7073.512324824825,1.002843378826752,0.9971646830534212,4.018598709330847,267.3546406065672,0.3982395117354893,0.03779316598826247,0.03757915860037961
258,280.056,F5,7042,14.07657658,32,25 mM HEPES pH 7,TOXO,2,2,9/29/22,6977.715277777777,7152.827952952953,6918.512324824825,1.0253107412336089,0.9753140777564115,4.018598709330847,267.3546406065672,0.3982395117354893,0.03863987319490184,0.03675569832065566
259,420.075,F5,7034,14.07657658,32,25 mM HEPES pH 7,TOXO,2,2,9/29/22,6969.715277777777,7144.719844844845,6918.620432932932,1.025294720062115,0.9753293179344739,4.018598709330847,267.3546406065672,0.3982395117354893,0.03863926941942749,0.03675627266085352
261,140.031,F6,7264,14.07657658,32,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7199.715277777777,7159.134259259259,7134.206018518518,0.9943117680631621,1.0057207730206372,4.018598709330847,267.3546406065672,0.3982395117354893,0.03747164290798404,0.03790160277915674
262,280.056,F6,7132,14.07657658,32,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7067.715277777777,7149.22434934935,7012.115928428428,1.011624033658816,0.9885095319287991,4.018598709330847,267.3546406065672,0.3982395117354893,0.03812407458569717,0.03725298121637574
263,420.075,F6,7117,14.07657658,32,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7052.715277777777,7151.927052052052,6994.413225725725,1.0141844313557813,0.9860139527710762,4.018598709330847,267.3546406065672,0.3982395117354893,0.03822056598175736,0.03715893300633784
265,140.031,F7,7330,19847.97297,32,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7265.715277777777,7087.963088088088,7271.37718968969,0.9755545359492931,1.0250580189521845,4.018598709330847,267.3546406065672,0.3982395117354893,0.036764756169827,0.03863034483257406
266,280.056,F7,7223,19847.97297,32,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7158.715277777777,7085.260385385385,7167.079892392392,0.9897510710784232,1.0103550571664548,4.018598709330847,267.3546406065672,0.3982395117354893,0.03729976806280466,0.038076250073999104
267,420.075,F7,7173,19847.97297,32,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7108.715277777777,7087.062187187187,7115.27809059059,0.9969568173843796,1.0030524718448735,4.018598709330847,267.3546406065672,0.3982395117354893,0.03757132448186033,0.037801045376156805
269,140.031,F8,7049,19847.97297,32,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6984.715277777777,7090.665790790791,6987.674486986986,1.0151624854893173,0.9850639816718513,4.018598709330847,267.3546406065672,0.3982395117354893,0.038257425025180966,0.03712313246647614
270,280.056,F8,6912,19847.97297,32,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6847.715277777777,7088.863988988989,6852.476288788788,1.0351914696305846,0.9660048689899435,4.018598709330847,267.3546406065672,0.3982395117354893,0.03901223932800361,0.036404872187075665
271,420.075,F8,6912,19847.97297,32,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6847.715277777777,7089.76488988989,6851.575387887888,1.0353275850310286,0.96587786750609,4.018598709330847,267.3546406065672,0.3982395117354893,0.039017368986974756,0.036400086018869064
273,140.031,F9,7960,19847.97297,32,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7895.715277777777,7089.76488988989,7899.575387887888,0.8979754799069808,1.1136161536432907,4.018598709330847,267.3546406065672,0.3982395117354893,0.03384110577562799,0.041967740647878705
274,280.056,F9,7747,19847.97297,32,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7682.715277777777,7092.467592592592,7683.872685185185,0.9231835677960664,1.0832081883642264,4.018598709330847,267.3546406065672,0.3982395117354893,0.03479109959968623,0.04082178808548769
275,420.075,F9,7704,19847.97297,32,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7639.715277777777,7089.76488988989,7643.575387887888,0.928050635994335,1.0775274119914553,4.018598709330847,267.3546406065672,0.3982395117354893,0.034974520300778834,0.04060770273053384
277,140.031,F10,7368,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7303.715277777777,7097.872997997998,7299.467279779779,0.9718003695488872,1.0290179252187392,4.018598709330847,267.3546406065672,0.3982395117354893,0.03662327632726931,0.038779577577741815
278,280.056,F10,7255,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7190.715277777777,7095.170295295296,7189.169982482482,0.9867098729456542,1.0134691335505446,4.018598709330847,267.3546406065672,0.3982395117354893,0.03718515719370275,0.038193606930817026
279,420.075,F10,7184,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7119.715277777777,7095.170295295296,7118.169982482482,0.9965517847223534,1.0034601466080435,4.018598709330847,267.3546406065672,0.3982395117354893,0.03755606038330533,0.03781640897743381
281,140.031,F11,7181,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7116.715277777777,7095.170295295296,7115.169982482482,0.9969719651764434,1.003037231666811,4.018598709330847,267.3546406065672,0.3982395117354893,0.03757189534296105,0.03780047103592242
282,280.056,F11,7191,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7126.715277777777,7097.872997997998,7122.467279779779,0.9959505212664633,1.004065943686025,4.018598709330847,267.3546406065672,0.3982395117354893,0.037533401112885806,0.037839239001786734
283,420.075,F11,7073,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7008.715277777777,7095.170295295296,7007.169982482482,1.0123380791009282,0.987812293782443,4.018598709330847,267.3546406065672,0.3982395117354893,0.03815098417134967,0.03722670515153207
285,140.031,F12,7627,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7562.715277777777,7094.269394394394,7562.070883383383,0.9380532276664149,1.0660375877472215,4.018598709330847,267.3546406065672,0.3982395117354893,0.0353514787461777,0.040174697996214474
286,280.056,F12,7494,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7429.715277777777,7096.071196196196,7427.269081581581,0.9550784981778883,1.0470343557182091,4.018598709330847,267.3546406065672,0.3982395117354893,0.03599309446517217,0.039458543507726394
287,420.075,F12,7426,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7361.715277777777,7097.872997997998,7357.467279779779,0.964139523867828,1.0371942807492331,4.018598709330847,267.3546406065672,0.3982395117354893,0.03633456903908711,0.039087711132974594
289,140.031,G1,7537,7.038288288,64,25 mM HEPES pH 7,PCA,1,2,9/29/22,7472.715277777777,7086.161286286287,7480.178991491491,0.9483228954907114,1.0544931528649302,4.018598709330847,267.3546406065672,0.3982395117354893,0.03573850226866064,0.039739635218286835
290,280.056,G1,7391,7.038288288,64,25 mM HEPES pH 7,PCA,1,2,9/29/22,7326.715277777777,7086.161286286287,7334.178991491491,0.967200965265429,1.0339112923916178,4.018598709330847,267.3546406065672,0.3982395117354893,0.03644994278077729,0.038963988665718305
291,420.075,G1,7310,7.038288288,64,25 mM HEPES pH 7,PCA,1,2,9/29/22,7245.715277777777,7087.963088088088,7251.37718968969,0.9782452097631897,1.0222385860106349,4.018598709330847,267.3546406065672,0.3982395117354893,0.03686615714008961,0.0385240918845429
293,140.031,G2,6741,7.038288288,64,25 mM HEPES pH 7,PCA,2,2,9/29/22,6676.715277777777,7088.863988988989,6681.476288788788,1.0616852763367248,0.9418987173396942,4.018598709330847,267.3546406065672,0.3982395117354893,0.04001068774203994,0.035496409627285744
294,280.056,G2,6623,7.038288288,64,25 mM HEPES pH 7,PCA,2,2,9/29/22,6558.715277777777,7087.963088088088,6564.37718968969,1.0806242229866942,0.925391064468405,4.018598709330847,267.3546406065672,0.3982395117354893,0.0407244230117541,0.03487430353592283
295,420.075,G2,6524,7.038288288,64,25 mM HEPES pH 7,PCA,2,2,9/29/22,6459.715277777777,7089.76488988989,6463.575387887888,1.0974769495676904,0.9111808684400272,4.018598709330847,267.3546406065672,0.3982395117354893,0.041359536839446924,0.034338779243144504
297,140.031,G3,7224,7.038288288,64,25 mM HEPES pH 7,PCA,3,2,9/29/22,7159.715277777777,7087.963088088088,7165.37718968969,0.9899862648133954,1.0101150243619714,4.018598709330847,267.3546406065672,0.3982395117354893,0.03730863159536202,0.038067204215165996
298,280.056,G3,7029,7.038288288,64,25 mM HEPES pH 7,PCA,3,2,9/29/22,6964.715277777777,7090.665790790791,6967.674486986986,1.0180764060158438,0.9822445487303016,4.018598709330847,267.3546406065672,0.3982395117354893,0.038367239319656986,0.037016879527780225
299,420.075,G3,7018,7.038288288,64,25 mM HEPES pH 7,PCA,3,2,9/29/22,6953.715277777777,7088.863988988989,6958.476288788788,1.0194221702571522,0.9809478635801566,4.018598709330847,267.3546406065672,0.3982395117354893,0.038417955923448086,0.03696801274855207
301,140.031,G4,7210,7.038288288,64,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7145.715277777777,7116.791916916917,7122.54836086086,0.9959391836467132,1.0040773738195719,4.018598709330847,267.3546406065672,0.3982395117354893,0.03753297384229619,0.0378396697569635
302,280.056,G4,7002,7.038288288,64,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6937.715277777777,7120.39552052052,6910.944757257257,1.0264334688178354,0.9742472652920414,4.018598709330847,267.3546406065672,0.3982395117354893,0.038682184419310345,0.036715494506857106
303,420.075,G4,6964,7.038288288,64,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6899.715277777777,7122.197322322322,6871.142955455455,1.0323791901852226,0.9686363397353899,4.018598709330847,267.3546406065672,0.3982395117354893,0.038906255476854126,0.03650404159265219
305,140.031,G5,7436,7.038288288,64,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7371.715277777777,7117.692817817818,7347.64745995996,0.9654280555314851,1.0358099645752292,4.018598709330847,267.3546406065672,0.3982395117354893,0.036383128753015255,0.03903554189136332
306,280.056,G5,7266,7.038288288,64,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7201.715277777777,7121.296421421422,7174.043856356356,0.9887903032143994,1.011336778636643,4.018598709330847,267.3546406065672,0.3982395117354893,0.03726356047755455,0.03811324715805823
307,420.075,G5,7240,7.038288288,64,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7175.715277777777,7122.197322322322,7147.142955455455,0.9925119791518086,1.007544514328775,4.018598709330847,267.3546406065672,0.3982395117354893,0.03740381589725513,0.03797033216107774
