,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
541,157,74.679,D4,3377,0.123762376,8,MM noC,EC WT,2,2,12/3/21,3375.9861111111113,4171.813313313313,3372.39502002002,1.2359827948617592,0.8090727509777731,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04571730122277501,0.029926486696545924
542,158,149.363,D4,3416,0.123762376,8,MM noC,EC WT,2,2,12/3/21,3414.9861111111113,4171.813313313313,3411.39502002002,1.2218527018303968,0.8184292578818622,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04519464853887678,0.030272570996891606
543,159,224.042,D4,3497,0.123762376,8,MM noC,EC WT,2,2,12/3/21,3495.9861111111113,4171.813313313313,3492.39502002002,1.1935139634342762,0.8378620029903551,0.11785113019775789,154.17683485385902,0.011678940830408439,0.044146437628902,0.03099136146694732
545,161,74.679,D5,4136,0.061881188,16,MM noC,EC WT,2,2,12/3/21,4134.986111111111,4170.912412412413,4132.295920920921,1.0086940291762296,0.991380905482974,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037310202777637386,0.036669814179087615
546,162,149.363,D5,4153,0.061881188,16,MM noC,EC WT,2,2,12/3/21,4151.986111111111,4170.912412412413,4149.295920920921,1.0045613283945052,0.9954593828514231,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03715733986716089,0.03682067143842772
547,163,224.042,D5,4189,0.061881188,16,MM noC,EC WT,2,2,12/3/21,4187.986111111111,4170.912412412413,4185.295920920921,0.9959205516118101,1.0040961584551977,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03683772943383946,0.03714013386998322
549,165,74.679,D6,4094,0.030940594,32,MM noC,EC WT,2,2,12/3/21,4092.9861111111113,4170.011511511512,4091.196821821822,1.0188271070190411,0.9815208028041903,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03768501137209916,0.03630510256431224
550,166,149.363,D6,4149,0.030940594,32,MM noC,EC WT,2,2,12/3/21,4147.986111111111,4169.110610610611,4147.097722722723,1.0050938031635364,0.9949320121689104,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037177035375557436,0.03680116472338831
551,167,224.042,D6,4193,0.030940594,32,MM noC,EC WT,2,2,12/3/21,4191.986111111111,4169.110610610611,4191.097722722723,0.9945418832931341,1.0054880712401904,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036786734391404945,0.03719161880640155
553,169,74.679,D7,3555,0.99009901,1,MM noC,BG dtox,2,2,12/3/21,3553.9861111111113,4179.921421421422,3542.2869119119123,1.1767037300692473,0.8498315883991898,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04352465024521737,0.03143409994139778
554,170,149.363,D7,3563,0.99009901,1,MM noC,BG dtox,2,2,12/3/21,3561.9861111111113,4179.921421421422,3550.2869119119123,1.1740522176495132,0.8517508718666953,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043426574452089056,0.031505091592776945
555,171,224.042,D7,3563,0.99009901,1,MM noC,BG dtox,2,2,12/3/21,3561.9861111111113,4179.020520520521,3551.187812812813,1.173754372321038,0.8519670073923152,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04341555756353839,0.03151308614811251
557,173,74.679,D8,3525,0.495049505,2,MM noC,BG dtox,2,2,12/3/21,3523.9861111111113,4174.516016016017,3517.6923173173177,1.184930871214176,0.8439310885497643,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043828960866978496,0.031215848580746858
558,174,149.363,D8,3623,0.495049505,2,MM noC,BG dtox,2,2,12/3/21,3621.9861111111113,4173.615115115115,3616.593218218218,1.1525272461456904,0.867658446552326,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04263039539741927,0.032093490865517056
559,175,224.042,D8,3593,0.495049505,2,MM noC,BG dtox,2,2,12/3/21,3591.9861111111113,4174.516016016017,3585.6923173173177,1.162459534548333,0.8602449980235607,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042997777067996706,0.03181927761747685
561,177,74.679,D9,3504,0.247524752,4,MM noC,BG dtox,2,2,12/3/21,3502.9861111111113,4170.912412412413,3500.295920920921,1.190819952481495,0.8397575115500423,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04404678987352497,0.03106147371723159
562,178,149.363,D9,3555,0.247524752,4,MM noC,BG dtox,2,2,12/3/21,3553.9861111111113,4170.912412412413,3551.295920920921,1.1737186410366276,0.8519929436553897,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04341423591253203,0.03151404549475278
563,179,224.042,D9,3548,0.247524752,4,MM noC,BG dtox,2,2,12/3/21,3546.9861111111113,4170.912412412413,3544.295920920921,1.1760367405042143,0.8503135706213224,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04349997921968742,0.031451927799795804
565,181,74.679,D10,3900,0.123762376,8,MM noC,BG dtox,2,2,12/3/21,3898.9861111111113,4170.011511511512,3897.196821821822,1.0695436778770913,0.9349781787171828,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03956094748394794,0.034583555016926
566,182,149.363,D10,4043,0.123762376,8,MM noC,BG dtox,2,2,12/3/21,4041.9861111111113,4170.011511511512,4040.196821821822,1.031687911764326,0.969285370698843,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03816071482824304,0.035852530786341034
567,183,224.042,D10,4070,0.123762376,8,MM noC,BG dtox,2,2,12/3/21,4068.9861111111113,4170.011511511512,4067.196821821822,1.0248390734026853,0.9757629524016739,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03790738572917787,0.036092127609968584
569,185,74.679,D11,3702,0.061881188,16,MM noC,BG dtox,2,2,12/3/21,3700.9861111111113,4169.110610610611,3700.097722722723,1.1265167934956672,0.8876920484220425,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04166830457239786,0.032834506199740626
570,186,149.363,D11,3722,0.061881188,16,MM noC,BG dtox,2,2,12/3/21,3720.9861111111113,4169.110610610611,3720.097722722723,1.1204604106935985,0.8924902570908062,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04144428731274973,0.03301198532824929
571,187,224.042,D11,3719,0.061881188,16,MM noC,BG dtox,2,2,12/3/21,3717.9861111111113,4169.110610610611,3717.097722722723,1.1213647133196856,0.8917705257904917,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0414777362215785,0.032985363458972544
573,189,74.679,D12,3955,0.030940594,32,MM noC,BG dtox,2,2,12/3/21,3953.9861111111113,4168.20970970971,3953.9986236236236,1.0541789765223224,0.9486055236075228,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03899262834011145,0.03508761173119612
574,190,149.363,D12,3998,0.030940594,32,MM noC,BG dtox,2,2,12/3/21,3996.9861111111113,4168.20970970971,3996.9986236236236,1.0428380429221589,0.9589216722453646,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03857314282434598,0.03546919185766806
575,191,224.042,D12,4000,0.030940594,32,MM noC,BG dtox,2,2,12/3/21,3998.9861111111113,4169.110610610611,3998.097722722723,1.0425513609966601,0.9591853575866212,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03856253885472533,0.035478945215185596
577,193,74.679,E1,3184,0.99009901,1,MM noC,BG WT,1,2,12/3/21,3182.9861111111113,4179.020520520521,3172.187812812813,1.3139897345883236,0.7610409531192438,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04860267050951188,0.02814985666557594
578,194,149.363,E1,3171,0.99009901,1,MM noC,BG WT,1,2,12/3/21,3169.9861111111113,4179.921421421422,3158.2869119119123,1.3197731360318155,0.7577059819589276,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048816590565495845,0.028026500676874115
579,195,224.042,E1,3174,0.99009901,1,MM noC,BG WT,1,2,12/3/21,3172.9861111111113,4179.921421421422,3161.2869119119123,1.3185206969086292,0.7584257132592421,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04877026456686336,0.02805312254611391
581,197,74.679,E2,3246,0.495049505,2,MM noC,BG WT,1,2,12/3/21,3244.9861111111113,4174.516016016017,3238.6923173173177,1.2870077839548697,0.7769960776205111,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04760464530854073,0.028740014739917732
582,198,149.363,E2,3252,0.495049505,2,MM noC,BG WT,1,2,12/3/21,3250.9861111111113,4174.516016016017,3244.6923173173177,1.2846278828892075,0.7784355402211403,0.11785113019775789,154.17683485385902,0.011678940830408439,0.047516616045169886,0.028793258478410588
583,199,224.042,E2,3249,0.495049505,2,MM noC,BG WT,1,2,12/3/21,3247.9861111111113,4174.516016016017,3241.6923173173177,1.2858167321911849,0.7777158089208257,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0475605899438418,0.028766636609164044
585,201,74.679,E3,3569,0.247524752,4,MM noC,BG WT,1,2,12/3/21,3567.9861111111113,4171.813313313313,3564.39502002002,1.1694052423512844,0.8551355541979042,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04325468923495941,0.031630286329333825
586,202,149.363,E3,3583,0.247524752,4,MM noC,BG WT,1,2,12/3/21,3581.9861111111113,4171.813313313313,3578.39502002002,1.164830098103284,0.8584943002660388,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04308546094947794,0.03175452171925426
587,203,224.042,E3,3570,0.247524752,4,MM noC,BG WT,1,2,12/3/21,3568.9861111111113,4171.813313313313,3565.39502002002,1.1690772547830668,0.8553754646313424,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04324255742646936,0.031639160285756585
589,205,74.679,E4,3627,0.123762376,8,MM noC,BG WT,1,2,12/3/21,3625.9861111111113,4170.011511511512,3624.196821821822,1.150109231685416,0.8694826303885589,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04254095637231501,0.03216096491255945
590,206,149.363,E4,3688,0.123762376,8,MM noC,BG WT,1,2,12/3/21,3686.9861111111113,4170.011511511512,3685.196821821822,1.131071805321272,0.884117166828288,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04183678818717088,0.032702276254450866
591,207,224.042,E4,3724,0.123762376,8,MM noC,BG WT,1,2,12/3/21,3722.9861111111113,4170.011511511512,3721.196821821822,1.120129469577894,0.8927539424320626,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04143204625661716,0.03302173868576212
593,209,74.679,E5,3946,0.061881188,16,MM noC,BG WT,1,2,12/3/21,3944.9861111111113,4169.110610610611,3944.097722722723,1.056825290663635,0.9462301941809592,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03909051185585397,0.03499975156799165
594,210,149.363,E5,4014,0.061881188,16,MM noC,BG WT,1,2,12/3/21,4012.9861111111113,4169.110610610611,4012.097722722723,1.0389134338915227,0.9625441036547557,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03842797694107651,0.0356031806052055
595,211,224.042,E5,4019,0.061881188,16,MM noC,BG WT,1,2,12/3/21,4017.9861111111113,4169.110610610611,4017.097722722723,1.037620319427298,0.9637436558219465,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03838014641785913,0.03564755038735612
597,213,74.679,E6,4295,0.030940594,32,MM noC,BG WT,1,2,12/3/21,4293.986111111111,4168.20970970971,4293.998623623624,0.9707087932656903,1.030175070976505,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03590518121391425,0.03810475691791154
598,214,149.363,E6,4365,0.030940594,32,MM noC,BG WT,1,2,12/3/21,4363.986111111111,4169.110610610611,4363.097722722723,0.9553355178167104,1.046752665791558,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03533654492712012,0.038717939312942755
599,215,224.042,E6,4352,0.030940594,32,MM noC,BG WT,1,2,12/3/21,4350.986111111111,4169.110610610611,4350.097722722723,0.9581904793654463,1.0436338301568615,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03544214602294598,0.038602577879297335
601,217,74.679,E7,4182,1.0,1,MM noC,RTDP,1,2,12/3/21,4180.986111111111,4168.20970970971,4180.998623623624,0.9969441746932871,1.0030651919979903,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036875591841911665,0.0371019998409904
602,218,149.363,E7,4180,1.0,1,MM noC,RTDP,1,2,12/3/21,4178.986111111111,4168.20970970971,4178.998623623624,0.9974212957763415,1.002585371131114,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03689323989369321,0.037084251928125894
603,219,224.042,E7,4171,1.0,1,MM noC,RTDP,1,2,12/3/21,4169.986111111111,4168.20970970971,4169.998623623624,0.9995740043194888,1.0004261772301704,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036972865618043284,0.03700438632023623
605,221,74.679,E8,3940,1.0,1,MM noC,RTDP,1,2,12/3/21,3938.9861111111113,4168.20970970971,3938.9986236236236,1.0581933685439393,0.94500686710595,0.11785113019775789,154.17683485385902,0.011678940830408439,0.039141115172613726,0.0349545023847586
606,222,149.363,E8,3972,1.0,1,MM noC,RTDP,1,2,12/3/21,3970.9861111111113,4168.20970970971,3970.9986236236236,1.0496659952046592,0.9526840009759718,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0388256993761883,0.03523846899049586
607,223,224.042,E8,4004,1.0,1,MM noC,RTDP,1,2,12/3/21,4002.9861111111113,4168.20970970971,4002.9986236236236,1.0412749576338935,0.9603611348459937,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0385153264521341,0.03552243559624759
609,225,74.679,E9,4054,1.0,1,MM noC,RTDP,1,2,12/3/21,4052.9861111111113,4168.20970970971,4052.9986236236236,1.0284292222373326,0.9723566565179029,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038040180390365774,0.035966133417762836
610,226,149.363,E9,4065,1.0,1,MM noC,RTDP,1,2,12/3/21,4063.9861111111113,4168.20970970971,4063.9986236236236,1.0256455792068329,0.974995671285723,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037937217268185844,0.03606374693850068
611,227,224.042,E9,4095,1.0,1,MM noC,RTDP,1,2,12/3/21,4093.9861111111113,4168.20970970971,4093.9986236236236,1.0181298543117006,0.9821929842888684,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037659220954686164,0.03632996563143017
613,229,74.679,E10,4299,1.0,1,MM noC,RTDP,1,2,12/3/21,4297.986111111111,4168.20970970971,4297.998623623624,0.9698053878639944,1.0311347127102577,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03587176549227075,0.03814025274364595
614,230,149.363,E10,4319,1.0,1,MM noC,RTDP,1,2,12/3/21,4317.986111111111,4168.20970970971,4317.998623623624,0.9653134670812585,1.0359329213790214,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03570561552877485,0.03831773187232064
615,231,224.042,E10,4327,1.0,1,MM noC,RTDP,1,2,12/3/21,4325.986111111111,4168.20970970971,4325.998623623624,0.9635283283402338,1.0378522048465268,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03563958570523459,0.038388723523791746
617,233,74.679,E11,4172,1.0,1,MM noC,RTDP,1,2,12/3/21,4170.986111111111,4168.20970970971,4170.998623623624,0.9993343557138389,1.0006660876636084,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03696400134615872,0.03701326027666836
618,234,149.363,E11,4202,1.0,1,MM noC,RTDP,1,2,12/3/21,4200.986111111111,4168.20970970971,4200.998623623624,0.9921979499785865,1.007863400666754,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03670003552611878,0.037279478969638104
619,235,224.042,E11,4208,1.0,1,MM noC,RTDP,1,2,12/3/21,4206.986111111111,4168.20970970971,4206.998623623624,0.9907828823181307,1.009302863267383,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03664769412216361,0.037332722708233346
621,237,74.679,E12,4498,1.0,1,MM noC,RTDP,1,2,12/3/21,4496.986111111111,4168.20970970971,4496.998623623624,0.9268898149814249,1.0788768889644562,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03428437755502131,0.0399061700741479
622,238,149.363,E12,4491,1.0,1,MM noC,RTDP,1,2,12/3/21,4489.986111111111,4168.20970970971,4489.998623623624,0.9283348552250305,1.0771975159303888,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03433782760349311,0.039844052379098265
623,239,224.042,E12,4488,1.0,1,MM noC,RTDP,1,2,12/3/21,4486.986111111111,4169.110610610611,4486.097722722723,0.9291420918250586,1.0762616491044545,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03436768617358583,0.03980943595444405
625,241,74.679,F1,3548,0.99009901,1,MM noC,BG WT,1,2,12/3/21,3546.9861111111113,4181.723223223224,3533.4851101101103,1.1796348625599085,0.8477199443138825,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04363306879972329,0.03135599313577149
626,242,149.363,F1,3550,0.99009901,1,MM noC,BG WT,1,2,12/3/21,3548.9861111111113,4181.723223223224,3535.4851101101103,1.1789675511014686,0.8481997651807589,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043608385867798014,0.03137374104861581
627,243,224.042,F1,3535,0.99009901,1,MM noC,BG WT,1,2,12/3/21,3533.9861111111113,4181.723223223224,3520.4851101101103,1.183990868261861,0.8446011086791861,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043794191452201425,0.03124063170228536
629,245,74.679,F2,3385,0.495049505,2,MM noC,BG WT,1,2,12/3/21,3383.9861111111113,4174.516016016017,3377.6923173173177,1.2340443801976526,0.8103436278684186,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04564560193356403,0.029973494681899235
630,246,149.363,F2,3405,0.495049505,2,MM noC,BG WT,1,2,12/3/21,3403.9861111111113,4174.516016016017,3397.6923173173177,1.226780365301966,0.8151418365371823,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04537691602521223,0.030150973810279737
631,247,224.042,F2,3431,0.495049505,2,MM noC,BG WT,1,2,12/3/21,3429.9861111111113,4175.416916916917,3422.7914164164167,1.2177844674468228,0.821163372280955,0.11785113019775789,154.17683485385902,0.011678940830408439,0.045044170151071795,0.03037370212185469
633,249,74.679,F3,3883,0.247524752,4,MM noC,BG WT,1,2,12/3/21,3881.9861111111113,4171.813313313313,3878.39502002002,1.0747286443763808,0.9304674302974937,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03975273225439115,0.0344167086469632
634,250,149.363,F3,3891,0.247524752,4,MM noC,BG WT,1,2,12/3/21,3889.9861111111113,4171.813313313313,3886.39502002002,1.072516355324259,0.9323867137649992,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03967090272895739,0.03448770029838899
635,251,224.042,F3,3891,0.247524752,4,MM noC,BG WT,1,2,12/3/21,3889.9861111111113,4172.714214214215,3885.494119119119,1.0727650317914266,0.9321705782393791,0.11785113019775789,154.17683485385902,0.011678940830408439,0.039680100929018525,0.0344797057430482
637,253,74.679,F4,3378,0.123762376,8,MM noC,BG WT,1,2,12/3/21,3376.9861111111113,4169.110610610611,3376.097722722723,1.2346272426204163,0.8099610679880712,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04566716121197498,0.02995934431896118
638,254,149.363,F4,3403,0.123762376,8,MM noC,BG WT,1,2,12/3/21,3401.9861111111113,4170.011511511512,3400.196821821822,1.225876747919814,0.8157426932984059,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04534349246254178,0.030173198674104604
639,255,224.042,F4,3413,0.123762376,8,MM noC,BG WT,1,2,12/3/21,3411.9861111111113,4170.011511511512,3410.196821821822,1.2222820089297493,0.8181417976327877,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04521052801731777,0.030261938238298813
641,257,74.679,F5,4005,0.061881188,16,MM noC,BG WT,1,2,12/3/21,4003.9861111111113,4169.110610610611,4003.097722722723,1.0412491802441408,0.9603849097538121,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03851437298198646,0.03552331499733525
642,258,149.363,F5,4055,0.061881188,16,MM noC,BG WT,1,2,12/3/21,4053.9861111111113,4169.110610610611,4053.097722722723,1.0284040769246894,0.9723804314257212,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03803925029988017,0.03596701281885055
643,259,224.042,F5,4042,0.061881188,16,MM noC,BG WT,1,2,12/3/21,4040.9861111111113,4169.110610610611,4040.097722722723,1.0317132179201727,0.9692615957910248,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038161650868097294,0.035851651385253334
645,261,74.679,F6,4328,0.030940594,32,MM noC,BG WT,1,2,12/3/21,4326.986111111111,4168.20970970971,4326.998623623624,0.9633056501255749,1.0380921152799651,0.11785113019775789,154.17683485385902,0.011678940830408439,0.035631349144746575,0.03839759748022569
646,262,149.363,F6,4339,0.030940594,32,MM noC,BG WT,1,2,12/3/21,4337.986111111111,4169.110610610611,4337.097722722723,0.96106255581567,1.0405149945221652,0.11785113019775789,154.17683485385902,0.011678940830408439,0.035548380175412196,0.03848721644565373
647,263,224.042,F6,4342,0.030940594,32,MM noC,BG WT,1,2,12/3/21,4340.986111111111,4169.110610610611,4340.097722722723,0.9603982418182335,1.0412347258224797,0.11785113019775789,154.17683485385902,0.011678940830408439,0.035523808115540706,0.03851383831495594
649,265,74.679,F7,3945,1.0,1,MM noC,RTDP,1,2,12/3/21,3943.9861111111113,4168.20970970971,3943.9986236236236,1.0568518450426307,0.946206419273141,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03909149406576396,0.034998872166904074
650,266,149.363,F7,3991,1.0,1,MM noC,RTDP,1,2,12/3/21,3989.9861111111113,4168.20970970971,3989.9986236236236,1.0446675839794501,0.9572422992112973,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03864081502850694,0.03540707416265923
651,267,224.042,F7,4008,1.0,1,MM noC,RTDP,1,2,12/3/21,4006.9861111111113,4168.20970970971,4006.9986236236236,1.040235501367056,0.9613207765797465,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038476878396310636,0.03555793142196756
653,269,74.679,F8,3981,1.0,1,MM noC,RTDP,1,2,12/3/21,3979.9861111111113,4168.20970970971,3979.9986236236236,1.0472923778117362,0.9548431948769155,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03873790253763832,0.03531833459836209
654,270,149.363,F8,3944,1.0,1,MM noC,RTDP,1,2,12/3/21,3942.9861111111113,4168.20970970971,3942.9986236236236,1.057119877559485,0.9459665088397028,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0391014082194444,0.03498999821047495
655,271,224.042,F8,3991,1.0,1,MM noC,RTDP,1,2,12/3/21,3989.9861111111113,4168.20970970971,3989.9986236236236,1.0446675839794501,0.9572422992112973,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03864081502850694,0.03540707416265923
657,273,74.679,F9,3896,1.0,1,MM noC,RTDP,1,2,12/3/21,3894.9861111111113,4168.20970970971,3894.9986236236236,1.070147290153446,0.93445080803467,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03958327427079765,0.03456404830189414
658,274,149.363,F9,3913,1.0,1,MM noC,RTDP,1,2,12/3/21,3911.9861111111113,4168.20970970971,3911.9986236236236,1.0654968529516666,0.9385292854031191,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03941126100296745,0.0347149055611793
659,275,224.042,F9,3932,1.0,1,MM noC,RTDP,1,2,12/3/21,3930.9861111111113,4168.20970970971,3930.9986236236236,1.0603469045175917,0.9430875836384446,0.11785113019775789,154.17683485385902,0.011678940830408439,0.039220771502564394,0.03488351073332658
661,277,74.679,F10,4250,1.0,1,MM noC,RTDP,1,2,12/3/21,4248.986111111111,4168.20970970971,4248.998623623624,0.98098930864503,1.0193791014717868,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03628544331955917,0.03770542887841193
662,278,149.363,F10,4240,1.0,1,MM noC,RTDP,1,2,12/3/21,4238.986111111111,4168.20970970971,4238.998623623624,0.9833035092281065,1.016979997137405,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036371042412039215,0.03761668931408183
663,279,224.042,F10,4265,1.0,1,MM noC,RTDP,1,2,12/3/21,4263.986111111111,4168.20970970971,4263.998623623624,0.9775383601507807,1.0229777579733594,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03615779748736597,0.03783853822490925
665,281,74.679,F11,3975,1.0,1,MM noC,RTDP,1,2,12/3/21,3973.9861111111113,4168.20970970971,3973.9986236236236,1.0488735948331807,0.9534037322762864,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03879638957769674,0.03526509085978448
666,282,149.363,F11,4010,1.0,1,MM noC,RTDP,1,2,12/3/21,4008.9861111111113,4168.20970970971,4008.9986236236236,1.0397165510759594,0.9618005974466228,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03845768313971548,0.03557567933482763
667,283,224.042,F11,4026,1.0,1,MM noC,RTDP,1,2,12/3/21,4024.9861111111113,4168.20970970971,4024.9986236236236,1.035583514925443,0.9656391643816338,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03830480782432579,0.03571766263771012
669,285,74.679,F12,4433,1.0,1,MM noC,RTDP,1,2,12/3/21,4431.986111111111,4168.20970970971,4431.998623623624,0.9404836454606712,1.0632827107909744,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03478719462279447,0.039329362905848514
670,286,149.363,F12,4414,1.0,1,MM noC,RTDP,1,2,12/3/21,4412.986111111111,4168.20970970971,4412.998623623624,0.9445328625096173,1.0587244125556488,0.11785113019775789,154.17683485385902,0.011678940830408439,0.034936969584805834,0.03916075773358442
671,287,224.042,F12,4445,1.0,1,MM noC,RTDP,1,2,12/3/21,4443.986111111111,4168.20970970971,4443.998623623624,0.9379440848754058,1.0661616359922326,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0346932597742631,0.03943585038306984
673,289,74.679,G1,3190,0.99009901,1,MM noC,BG WT,2,2,12/3/21,3188.9861111111113,4179.921421421422,3177.2869119119123,1.3118809656739565,0.7622642801942531,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048524670051029783,0.02819510584873039
674,290,149.363,G1,3191,0.99009901,1,MM noC,BG WT,2,2,12/3/21,3189.9861111111113,4179.921421421422,3178.2869119119123,1.3114682021311947,0.7625041906276911,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04850940249593646,0.028203979805144153
675,291,224.042,G1,3170,0.99009901,1,MM noC,BG WT,2,2,12/3/21,3168.9861111111113,4179.921421421422,3157.2869119119123,1.3201911446489774,0.7574660715254894,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048832052128671956,0.028017626720460903
677,293,74.679,G2,3428,0.495049505,2,MM noC,BG WT,2,2,12/3/21,3426.9861111111113,4174.516016016017,3420.6923173173177,1.218531757773279,0.8206597765062605,0.11785113019775789,154.17683485385902,0.011678940830408439,0.045071811391212115,0.030355074807928466
678,294,149.363,G2,3436,0.495049505,2,MM noC,BG WT,2,2,12/3/21,3434.9861111111113,4175.416916916917,3427.7914164164167,1.2160081276415264,0.822362924448146,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04497846578773479,0.030418071903954024
679,295,224.042,G2,3391,0.495049505,2,MM noC,BG WT,2,2,12/3/21,3389.9861111111113,4175.416916916917,3382.7914164164167,1.232184225723813,0.8115669549434277,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0455767973810288,0.030018743865080064
681,297,74.679,G3,3399,0.247524752,4,MM noC,BG WT,2,2,12/3/21,3397.9861111111113,4170.912412412413,3395.295920920921,1.227646225631979,0.8145669160390331,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04540894300651669,0.03012970829309493
682,298,149.363,G3,3387,0.247524752,4,MM noC,BG WT,2,2,12/3/21,3385.9861111111113,4170.912412412413,3383.295920920921,1.2320004869948376,0.8116879908377749,0.11785113019775789,154.17683485385902,0.011678940830408439,0.045570001138454296,0.030023220816066187
