name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
BG WT,F5,2,1/11/22,5532.5,0.056306306,16.0,1.0,5475.625,5885.965934684685,5420.106981981982,1.0757071651996497,0.9296210273122067,347.1794141564776,313.5805302195574,346.91390783623007,0.08992960122803095,0.07771673461323751
BG WT,F6,2,1/11/22,6355.75,0.028153153,32.0,1.0,6298.875,5864.119087837838,6265.203828828829,0.9306078582532834,1.0745664687132161,341.8100773051731,313.58818700993095,340.92590207955715,0.07119893399198601,0.08221291750052107
BG WT,G1,2,1/11/22,5127.75,0.900900901,1.0,2.0,5070.875,6449.929898648649,4451.393018018018,1.3098029971891076,0.7634735927051947,250.89465707218324,313.6012354754213,250.2478289408652,0.10190271224716428,0.05939826828363372
BG WT,G2,2,1/11/22,5416.5,0.45045045,2.0,2.0,5359.625,6211.641610360361,4978.431306306306,1.171141582144779,0.8538677263671591,302.6817012650446,313.6042548776853,298.7762143844462,0.09437752865169116,0.06880972124855246
BG WT,G3,2,1/11/22,5169.75,0.225225225,4.0,2.0,5112.875,6020.425394144145,4922.897522522522,1.1843528917658863,0.8443429377784406,274.39897159799114,313.6123424191018,275.57798278850976,0.09193831697198064,0.06554420492931291
BG WT,G4,2,1/11/22,5561.25,0.112612613,8.0,2.0,5504.375,5939.344313063063,5395.478603603604,1.080617373363792,0.9253969301707201,353.5827988096071,313.5855988200174,352.9028748189585,0.09150533060918925,0.07836145718850412
BG WT,G5,2,1/11/22,5544.0,0.056306306,16.0,2.0,5487.125,5884.389358108108,5433.183558558559,1.0731181550975435,0.9318638355429768,321.4092079380558,313.59163789658686,318.8697391738105,0.08542471982019124,0.07418028171799194
BG WT,G6,2,1/11/22,5685.5,0.028153153,32.0,2.0,5628.625,5859.614583333334,5599.458333333334,1.0412521300423403,0.9603821890470823,335.6459627057976,313.5812851226905,335.39755020036665,0.0838204202622087,0.07731041923054031
BG WT,H1,2,1/11/22,5043.75,0.900900901,1.0,2.0,4986.875,6468.8488175675675,4348.4740990990995,1.340803183782237,0.7458216180387683,324.2542144892417,313.8254548526504,316.23341067049154,0.12127420739197993,0.06745876402852102
BG WT,H2,2,1/11/22,5098.0,0.45045045,2.0,2.0,5041.125,6210.290259009009,4661.282657657657,1.2508247932762198,0.7994724803789286,337.14667275144285,313.6719681207232,337.3128910589187,0.11277601264086323,0.07208149297799056
BG WT,H3,2,1/11/22,4563.0,0.225225225,4.0,2.0,4506.125,5996.326295045045,4340.246621621622,1.343344843037576,0.7444104953265734,267.2175373748918,313.60339219429056,266.3395694998389,0.10961289406307997,0.060741654822725324
BG WT,H4,2,1/11/22,5305.0,0.112612613,8.0,2.0,5248.125,5938.4434121621625,5140.129504504504,1.134299809286363,0.8816011356196412,327.7578561693096,313.5994022527204,324.52399809631765,0.09407491265282363,0.07311695651278194
BG WT,H5,2,1/11/22,5563.5,0.056306306,16.0,2.0,5506.625,5889.344313063063,5447.728603603604,1.0702530065117228,0.9343585058072402,289.38246712733275,313.5864615523621,288.0645163371264,0.08072056128278017,0.07047113399281456
BG WT,H6,2,1/11/22,5848.75,0.028153153,32.0,2.0,5791.875,5858.7136824324325,5763.6092342342345,1.0115966714112798,0.988536269702132,321.04225414634817,313.5812851226905,320.8042975258252,0.0782956635323145,0.0765108321818707
BG dtox,A10,2,1/11/22,5518.75,0.112612613,8.0,1.0,5461.875,5910.290259009009,5382.032657657657,1.0833170825098946,0.9230907701401141,329.7859845627693,313.5839811904737,329.1080509682616,0.0882198293334667,0.07517181397378676
BG dtox,A11,2,1/11/22,5220.0,0.056306306,16.0,1.0,5163.125,5870.200168918919,5123.372747747748,1.138009706443817,0.8787271271392881,347.49083289688156,313.58354982118607,346.344154499541,0.09830629221129628,0.07590832068075379
BG dtox,A12,2,1/11/22,5552.5,0.028153153,32.0,1.0,5495.625,5849.929898648649,5476.143018018018,1.064699716110936,0.9392319588970431,400.34345123577145,313.58225570976276,399.6685103808219,0.09652428401699721,0.08514954121484213
BG dtox,A7,2,1/11/22,5242.5,0.900900901,1.0,1.0,5185.625,6308.488457207208,4707.58445945946,1.238522211736619,0.8074138602632162,174.21120978293874,313.66765561118535,169.7200450124485,0.08019062066967668,0.05227764022174504
BG dtox,A8,2,1/11/22,5470.75,0.45045045,2.0,1.0,5413.875,6125.83079954955,5118.492117117117,1.1390948316924523,0.8778900335402391,199.88528947215818,313.8968911169871,186.32136056009676,0.07397518253931393,0.057012000821822284
BG dtox,A9,2,1/11/22,5292.5,0.225225225,4.0,1.0,5235.625,5976.956925675676,5089.115990990991,1.1456700784552796,0.8728516339959858,271.7662211301625,313.6297029703054,270.5041654116802,0.08663028863511593,0.06600101583403306
BG dtox,B10,2,1/11/22,5625.0,0.112612613,8.0,1.0,5568.125,5912.317286036036,5486.255630630631,1.0627371944016528,0.9409664075632778,265.4277282941035,313.6011276390885,263.3681707981222,0.07661210517408049,0.06783372009681342
BG dtox,B11,2,1/11/22,5322.0,0.056306306,16.0,1.0,5265.125,5868.8488175675675,5226.7240990990995,1.1155071142308102,0.896453269766498,300.6191593151846,313.59088301837585,298.55925593849355,0.08751778632078598,0.0703317842702355
BG dtox,B12,2,1/11/22,5606.0,0.028153153,32.0,1.0,5549.125,5852.182150900901,5527.3907657657655,1.054828247855734,0.9480216348327896,396.4423610236866,313.58009884552246,396.4300236916571,0.09456050465173968,0.08498578265493739
BG dtox,B7,2,1/11/22,5692.75,0.900900901,1.0,1.0,5635.875,6382.587556306306,5083.735360360361,1.1468826568213368,0.871928783692281,215.43164951797388,313.6252820515725,211.15174292397884,0.07793346049490839,0.05924967738773787
BG dtox,B8,2,1/11/22,5636.0,0.45045045,2.0,1.0,5579.125,6133.038006756757,5276.534909909909,1.1049766591549406,0.9049964917492247,185.31561981486735,313.76930725109105,175.484873828223,0.06987143782725551,0.05722601068831597
BG dtox,B9,2,1/11/22,5526.0,0.225225225,4.0,1.0,5469.125,5978.308277027027,5321.264639639639,1.095688395806135,0.9126682401927477,227.4288437014277,313.5818243381015,227.88988086214786,0.07532795720735384,0.06274542507239841
BG dtox,C10,2,1/11/22,5606.5,0.112612613,8.0,2.0,5549.625,5914.344313063064,5465.728603603604,1.0667283978978759,0.9374457471748453,339.800253502998,313.59303980844356,341.46754474284126,0.08793513598977121,0.07727779575691453
BG dtox,C11,2,1/11/22,5597.75,0.056306306,16.0,2.0,5540.875,5870.650619369369,5500.6722972972975,1.05995187525194,0.9434390592141837,367.9440115208223,313.59260845161674,367.4533990982127,0.09090187116602848,0.08090968827551953
BG dtox,C12,2,1/11/22,5745.5,0.028153153,32.0,2.0,5688.625,5849.254222972973,5669.818693693694,1.0283305748650542,0.9724499343328656,389.30649315678653,313.58042237610425,389.03838819668806,0.0896507626980344,0.08477903937655015
BG dtox,C7,2,1/11/22,5201.25,0.900900901,1.0,2.0,5144.375,6322.902871621622,4651.920045045045,1.253342245827488,0.7978666667696778,235.1569595271106,313.6529926352376,230.03960216607044,0.09156901805136057,0.058292032727082894
BG dtox,C8,2,1/11/22,5506.0,0.45045045,2.0,2.0,5449.125,6143.398367117117,5136.17454954955,1.1351732423459024,0.8809228078116439,192.6115580143149,313.98306708344313,180.16002245034255,0.0728881144980187,0.056562998566632834
BG dtox,C9,2,1/11/22,5401.75,0.225225225,4.0,2.0,5344.875,5983.7136824324325,5191.6092342342345,1.1230521508090086,0.8904305995760161,248.17627259813074,313.62064541131423,245.3419996100581,0.08040346396776277,0.0637492253384938
BG dtox,D10,2,1/11/22,5582.0,0.112612613,8.0,2.0,5525.125,5914.344313063063,5441.228603603604,1.0715315127185232,0.9332436686467163,317.0203131462847,313.61374423840545,314.23148701076076,0.08455917946284809,0.07364628844134997
BG dtox,D11,2,1/11/22,5654.25,0.056306306,16.0,2.0,5597.375,5871.326295045045,5556.496621621622,1.0493028815997183,0.9530136794015533,304.84552746273823,313.596814155369,303.5082089109495,0.08043427341071431,0.07305322819305594
BG dtox,D12,2,1/11/22,5710.5,0.028153153,32.0,2.0,5653.625,5851.056024774775,5633.016891891892,1.0350488962777575,0.9661379318370364,382.127656175309,313.5830106087421,380.83133898559606,0.08941709174156982,0.08346392561429299
BG dtox,D7,2,1/11/22,5771.0,0.900900901,1.0,2.0,5714.125,6409.164132882883,5135.408783783783,1.1353425135458792,0.8807914687144234,290.9029831645511,313.6571975293225,289.22709424142437,0.08841364468920657,0.06859074070694925
BG dtox,D8,2,1/11/22,5611.75,0.45045045,2.0,2.0,5554.875,6155.56052927928,5229.762387387387,1.1148590480378138,0.896974376949293,204.90191705797943,313.69514684375275,197.34393300269255,0.07324470783369716,0.05892998427881544
BG dtox,D9,2,1/11/22,5514.5,0.225225225,4.0,2.0,5457.625,5992.947916666667,5295.125,1.1010973143536116,0.908184941479982,238.04806016300228,313.6295951437607,235.56367223677498,0.07685217325785446,0.06338766389033201
